"","FID","publicid","origintime","longitude","latitude","depth","magnitude","magnitudetype","status","phases","type","agency","updatetime","origin_geom","Energy","Date","Time"
"522","quake.3366167","3366167","2010-09-03T17:26:05",172.0996,-43.5925,9.26,4.78,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2011-04-28T17:04:00","POINT (-43.5925 172.09964)",0.0602559586074358,2010-09-03,"17:26:05"
"523","quake.3753011","3753011","2010-09-03T17:22:41",171.868,-43.5536,12,4.6,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2012-08-08T11:59:00","POINT (-43.55365 171.86795)",0.0398107170553497,2010-09-03,"17:22:41"
"524","quake.3750629","3750629","2010-09-03T17:18:38",172.1825,-43.5826,5.74,5.07,"Ml","reviewed",30,"earthquake","WEL(GNS_Primary)","2012-08-06T16:51:00","POINT (-43.58258 172.18248)",0.117489755493953,2010-09-03,"17:18:38"
"525","quake.3750618","3750618","2010-09-03T17:18:21",172.1541,-43.5994,8.38,4.68,"Ml","reviewed",32,"earthquake","WEL(GNS_Primary)","2012-08-03T17:12:00","POINT (-43.59937 172.1541)",0.0478630092322638,2010-09-03,"17:18:21"
"526","quake.3750586","3750586","2010-09-03T17:18:07",172.3768,-43.5921,10,4.58,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-08-03T17:21:00","POINT (-43.59209 172.37679)",0.0380189396320561,2010-09-03,"17:18:07"
"527","quake.3749037","3749037","2010-09-03T17:06:31",172.2784,-43.6232,8.87,4.72,"Ml","reviewed",26,"earthquake","WEL(GNS_Primary)","2012-07-31T17:56:00","POINT (-43.62322 172.27841)",0.0524807460249772,2010-09-03,"17:06:31"
"528","quake.3743570","3743570","2010-09-03T16:59:52",172.4227,-43.6018,7.44,4.78,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2012-07-24T18:06:00","POINT (-43.60178 172.42267)",0.0602559586074358,2010-09-03,"16:59:52"
"529","quake.3743073","3743073","2010-09-03T16:59:20",172.21,-43.6162,8.05,5.51,"Ml","reviewed",47,"earthquake","WEL(GNS_Primary)","2012-07-23T18:18:00","POINT (-43.61625 172.21004)",0.323593656929628,2010-09-03,"16:59:20"
"530","quake.3743084","3743084","2010-09-03T16:59:13",172.2026,-43.6018,9.13,4.58,"Ml","reviewed",42,"earthquake","WEL(GNS_Primary)","2012-07-24T16:48:00","POINT (-43.60182 172.20256)",0.0380189396320561,2010-09-03,"16:59:13"
"531","quake.3366155","3366155","2010-09-03T16:56:11",172.2051,-43.6309,9.51,4.77,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2012-07-24T08:21:00","POINT (-43.6309 172.20514)",0.0588843655355588,2010-09-03,"16:56:11"
"532","quake.3366154","3366154","2010-09-03T16:52:56",172.4028,-43.5992,7.48,5.47,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-07-23T16:42:00","POINT (-43.59919 172.40279)",0.295120922666638,2010-09-03,"16:52:56"
"533","quake.3741612","3741612","2010-09-03T16:50:06",172.152,-43.5216,9.29,4.57,"Ml","reviewed",30,"earthquake","WEL(GNS_Primary)","2012-07-20T17:38:00","POINT (-43.52158 172.15205)",0.0371535229097173,2010-09-03,"16:50:06"
"534","quake.3740486","3740486","2010-09-03T16:48:50",172.3221,-43.6086,8.55,4.94,"Ml","reviewed",39,"earthquake","WEL(GNS_Primary)","2012-07-19T18:15:00","POINT (-43.60859 172.32207)",0.0870963589956081,2010-09-03,"16:48:50"
"535","quake.3710559","3710559","2010-09-03T16:46:08",172.17,-43.4763,7.14,4.8,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2012-05-24T17:47:00","POINT (-43.47633 172.17003)",0.0630957344480193,2010-09-03,"16:46:08"
"536","quake.3710466","3710466","2010-09-03T16:45:32",172.4009,-43.6071,18.67,4.74,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2012-05-24T17:18:00","POINT (-43.60709 172.40086)",0.0549540873857625,2010-09-03,"16:45:32"
"537","quake.3699473","3699473","2010-09-03T16:44:57",172.1629,-43.4612,6.68,5.37,"Ml","reviewed",36,"earthquake","WEL(GNS_Primary)","2012-05-24T16:32:00","POINT (-43.46124 172.16286)",0.234422881531992,2010-09-03,"16:44:57"
"538","quake.3698442","3698442","2010-09-03T16:44:13",172.4071,-43.65,11.32,4.55,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2012-05-02T16:36:00","POINT (-43.64999 172.40707)",0.0354813389233575,2010-09-03,"16:44:13"
"539","quake.3696750","3696750","2010-09-03T16:43:51",172.2744,-43.6177,12.73,4.64,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2012-05-02T10:26:00","POINT (-43.61774 172.27438)",0.0436515832240166,2010-09-03,"16:43:51"
"540","quake.3696722","3696722","2010-09-03T16:43:29",172.1667,-43.6093,9.48,5.13,"Ml","reviewed",33,"earthquake","WEL(GNS_Primary)","2012-04-27T19:37:00","POINT (-43.60926 172.16673)",0.134896288259165,2010-09-03,"16:43:29"
"541","quake.3696695","3696695","2010-09-03T16:42:47",172.4132,-43.6073,9.36,5.02,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-04-27T19:34:00","POINT (-43.60732 172.41315)",0.10471285480509,2010-09-03,"16:42:47"
"542","quake.3696710","3696710","2010-09-03T16:42:29",172.2784,-43.6327,8.17,4.95,"Ml","reviewed",26,"earthquake","WEL(GNS_Primary)","2012-04-27T19:36:00","POINT (-43.63268 172.27835)",0.0891250938133746,2010-09-03,"16:42:29"
"543","quake.3696610","3696610","2010-09-03T16:42:21",172.2365,-43.6415,11.25,4.95,"Ml","reviewed",38,"earthquake","WEL(GNS_Primary)","2012-04-27T19:33:00","POINT (-43.64153 172.23647)",0.0891250938133746,2010-09-03,"16:42:21"
"544","quake.3696594","3696594","2010-09-03T16:42:01",172.3752,-43.6635,5,4.79,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-04-27T19:31:00","POINT (-43.66354 172.37521)",0.0616595001861482,2010-09-03,"16:42:01"
"545","quake.3696231","3696231","2010-09-03T16:41:18",172.3036,-43.5859,9.88,5.03,"Ml","reviewed",28,"earthquake","WEL(GNS_Primary)","2012-04-27T19:30:00","POINT (-43.58586 172.30362)",0.107151930523761,2010-09-03,"16:41:18"
"546","quake.3696220","3696220","2010-09-03T16:40:21",172.5444,-43.5879,24.8,4.66,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-04-27T19:28:00","POINT (-43.58787 172.5444)",0.0457088189614875,2010-09-03,"16:40:21"
"547","quake.3696204","3696204","2010-09-03T16:40:14",172.4296,-43.6836,8.31,4.63,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-04-27T19:26:00","POINT (-43.68362 172.4296)",0.0426579518801593,2010-09-03,"16:40:14"
"548","quake.3696092","3696092","2010-09-03T16:39:57",172.2122,-43.5954,14.24,4.95,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-04-27T19:24:00","POINT (-43.59541 172.21217)",0.0891250938133746,2010-09-03,"16:39:57"
"549","quake.3672856","3672856","2010-09-03T16:39:04",172.1103,-43.6228,17.6,5.33,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-04-27T19:21:00","POINT (-43.62283 172.11028)",0.213796208950223,2010-09-03,"16:39:04"
"550","quake.3672831","3672831","2010-09-03T16:38:42",172.1185,-43.492,10.15,5.15,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-04-26T09:05:00","POINT (-43.49201 172.11847)",0.141253754462276,2010-09-03,"16:38:42"
"551","quake.3672822","3672822","2010-09-03T16:38:17",172.1858,-43.4711,6.29,5.4,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-04-26T09:05:00","POINT (-43.4711 172.18575)",0.251188643150958,2010-09-03,"16:38:17"
"552","quake.3669676","3669676","2010-09-03T16:37:36",172.2948,-43.5661,11.88,5.51,"Ml","reviewed",46,"earthquake","WEL(GNS_Primary)","2012-04-26T09:05:00","POINT (-43.5661 172.29477)",0.323593656929628,2010-09-03,"16:37:36"
"553","quake.3669661","3669661","2010-09-03T16:37:18",172.3851,-43.6585,7.82,5.16,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-04-26T09:05:00","POINT (-43.6585 172.38512)",0.144543977074593,2010-09-03,"16:37:18"
"554","quake.3669651","3669651","2010-09-03T16:37:03",172.3237,-43.5543,10.02,5.85,"Ml","reviewed",39,"earthquake","WEL(GNS_Primary)","2012-04-26T09:05:00","POINT (-43.55426 172.32367)",0.707945784384137,2010-09-03,"16:37:03"
"555","quake.3366146","3366146","2010-09-03T16:35:42",172.1679,-43.5273,11.04,7.1,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-07-26T17:29:00","POINT (-43.52731 172.16794)",12.5892541179417,2010-09-03,"16:35:42"
"556","quake.3361067","3361067","2010-08-24T22:17:37",174.8938,-40.1068,29.91,5.01,"Ml","reviewed",32,"earthquake","WEL(GNS_Primary)","2011-01-13T08:52:00","POINT (-40.10675 174.89383)",0.102329299228075,2010-08-24,"22:17:37"
"557","quake.3357946","3357946","2010-08-15T18:38:08",176.3778,-36.7002,33,5.05,"Ml","reviewed",9,"earthquake","WEL(GNS_Primary)","2010-11-10T08:52:00","POINT (-36.70025 176.37778)",0.112201845430196,2010-08-15,"18:38:08"
"558","quake.3349568","3349568","2010-08-02T22:44:34",176.8944,-36.9967,267.67,5.16,"Ml","reviewed",29,"earthquake","WEL(GNS_Primary)","2011-01-18T09:22:00","POINT (-36.99668 176.89439)",0.144543977074593,2010-08-02,"22:44:34"
"559","quake.3348724","3348724","2010-08-01T07:25:03",179.741,-31.522,385,4.8,"Ml","reviewed",52,"earthquake","WEL(GNS_Primary)","2012-02-28T15:42:00","POINT (-31.52201 179.741)",0.0630957344480193,2010-08-01,"07:25:03"
"560","quake.3346364","3346364","2010-07-27T22:13:22",167.3175,-45.0746,101.16,4.57,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-09-02T12:06:00","POINT (-45.07463 167.31746)",0.0371535229097173,2010-07-27,"22:13:22"
"561","quake.3342074","3342074","2010-07-19T20:08:51",174.8987,-39.0833,229.43,4.93,"Ml","reviewed",88,"earthquake","WEL(GNS_Primary)","2010-09-02T12:00:00","POINT (-39.08326 174.89874)",0.0851138038202376,2010-07-19,"20:08:51"
"562","quake.3341052","3341052","2010-07-17T19:25:26",176.4774,-37.4627,279.45,4.61,"Ml","reviewed",54,"earthquake","WEL(GNS_Primary)","2010-09-02T11:58:00","POINT (-37.46272 176.47742)",0.0407380277804113,2010-07-17,"19:25:26"
"563","quake.3338775","3338775","2010-07-13T08:18:45",165.8705,-45.9928,12,4.73,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2010-11-09T14:25:00","POINT (-45.99277 165.87054)",0.0537031796370253,2010-07-13,"08:18:45"
"564","quake.3338766","3338766","2010-07-13T07:51:24",173.5621,-40.5122,142.79,4.91,"Ml","reviewed",70,"earthquake","WEL(GNS_Primary)","2010-09-02T11:55:00","POINT (-40.51222 173.5621)",0.08128305161641,2010-07-13,"07:51:24"
"565","quake.3337804","3337804","2010-07-11T13:23:40",177.3599,-38.959,33,5.28,"Ml","reviewed",96,"earthquake","WEL(GNS_Primary)","2010-11-09T14:18:00","POINT (-38.95898 177.35991)",0.190546071796325,2010-07-11,"13:23:40"
"566","quake.3334773","3334773","2010-07-06T02:40:00",175.8854,-37.4949,247.74,4.92,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2010-09-02T11:51:00","POINT (-37.4949 175.88542)",0.0831763771102671,2010-07-06,"02:40:00"
"567","quake.3331934","3331934","2010-06-30T21:26:03",165.6336,-46.2335,12,5.22,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2010-08-09T11:52:00","POINT (-46.23354 165.63361)",0.165958690743756,2010-06-30,"21:26:03"
"568","quake.3331163","3331163","2010-06-29T08:02:00",176.4295,-38.0739,157.2,4.96,"Ml","reviewed",88,"earthquake","WEL(GNS_Primary)","2010-08-09T11:51:00","POINT (-38.07394 176.4295)",0.091201083935591,2010-06-29,"08:02:00"
"569","quake.3330617","3330617","2010-06-28T06:01:32",177.0532,-36.9581,241.08,4.86,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2010-08-09T11:50:00","POINT (-36.95814 177.05321)",0.0724435960074991,2010-06-28,"06:01:32"
"570","quake.3324825","3324825","2010-06-17T13:06:47",179.719,-33.168,170,5.5,"Ml","reviewed",52,"earthquake","WEL(GNS_Primary)","2012-02-07T16:00:00","POINT (-33.168 179.71899)",0.316227766016838,2010-06-17,"13:06:47"
"571","quake.3321605","3321605","2010-06-11T14:20:12",173.5963,-40.2061,168.56,5.32,"Ml","reviewed",73,"earthquake","WEL(GNS_Primary)","2010-08-09T11:37:00","POINT (-40.20611 173.59634)",0.208929613085404,2010-06-11,"14:20:12"
"572","quake.3319611","3319611","2010-06-07T18:31:09",178.4514,-35.1012,258.88,4.69,"Ml","reviewed",32,"earthquake","WEL(GNS_Primary)","2010-08-09T11:36:00","POINT (-35.10125 178.45137)",0.0489778819368447,2010-06-07,"18:31:09"
"573","quake.3313304","3313304","2010-05-26T15:21:45",175.6584,-38.7792,115.9,4.56,"Ml","reviewed",97,"earthquake","WEL(GNS_Primary)","2010-08-03T08:42:00","POINT (-38.77923 175.65843)",0.0363078054770101,2010-05-26,"15:21:45"
"574","quake.3308309","3308309","2010-05-17T07:39:35",177.073,-36.6364,5,4.54,"Ml","reviewed",34,"earthquake","WEL(GNS_Primary)","2010-08-03T08:36:00","POINT (-36.63642 177.07304)",0.0346736850452532,2010-05-17,"07:39:35"
"575","quake.3307585","3307585","2010-05-15T22:50:00",177.67,-38.0908,5,4.7,"Ml","reviewed",61,"earthquake","WEL(GNS_Primary)","2010-08-03T08:35:00","POINT (-38.09079 177.67001)",0.0501187233627272,2010-05-15,"22:50:00"
"576","quake.3303572","3303572","2010-05-08T14:14:12",177.0792,-36.5787,5,5.12,"Ml","reviewed",31,"earthquake","WEL(GNS_Primary)","2010-08-03T08:31:00","POINT (-36.57866 177.07919)",0.131825673855641,2010-05-08,"14:14:12"
"577","quake.3303020","3303020","2010-05-07T13:09:45",165.8458,-46.2838,33,4.82,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-08-03T08:30:00","POINT (-46.28379 165.84578)",0.0660693448007596,2010-05-07,"13:09:45"
"578","quake.3302061","3302061","2010-05-05T17:32:40",166.8011,-45.1575,12,4.51,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-08-03T08:29:00","POINT (-45.15754 166.80113)",0.0323593656929628,2010-05-05,"17:32:40"
"579","quake.3301698","3301698","2010-05-05T00:46:58",176.2389,-39.099,65.65,5.14,"Ml","reviewed",102,"earthquake","WEL(GNS_Primary)","2010-08-03T08:29:00","POINT (-39.09901 176.23889)",0.138038426460288,2010-05-05,"00:46:58"
"580","quake.3299440","3299440","2010-04-30T17:04:09",177.2533,-36.5823,241,4.6,"Ml","reviewed",28,"earthquake","WEL(GNS_Primary)","2010-05-27T15:08:00","POINT (-36.58227 177.25334)",0.0398107170553497,2010-04-30,"17:04:09"
"581","quake.3291482","3291482","2010-04-15T13:11:06",174.9614,-38.8507,237.35,4.65,"Ml","reviewed",66,"earthquake","WEL(GNS_Primary)","2010-05-27T14:59:00","POINT (-38.85074 174.96141)",0.0446683592150963,2010-04-15,"13:11:06"
"582","quake.3290097","3290097","2010-04-13T01:39:55",178.5657,-38.5571,27.99,4.63,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2010-05-27T14:57:00","POINT (-38.55708 178.56572)",0.0426579518801593,2010-04-13,"01:39:55"
"583","quake.3283400","3283400","2010-03-30T19:00:06",177.2058,-37.2822,135.36,5.14,"Ml","reviewed",67,"earthquake","WEL(GNS_Primary)","2010-05-06T09:11:00","POINT (-37.28216 177.20576)",0.138038426460288,2010-03-30,"19:00:06"
"584","quake.3280080","3280080","2010-03-24T07:21:53",166.1892,-45.1594,12,4.85,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-05-28T11:29:00","POINT (-45.15945 166.18919)",0.0707945784384137,2010-03-24,"07:21:53"
"585","quake.3277252","3277252","2010-03-18T21:29:12",165.3969,-46.2237,33,5.38,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2010-05-06T09:03:00","POINT (-46.22366 165.39694)",0.239883291901949,2010-03-18,"21:29:12"
"586","quake.3277114","3277114","2010-03-18T14:33:58",165.6975,-47.4773,33,4.51,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-05-06T09:03:00","POINT (-47.47728 165.69749)",0.0323593656929628,2010-03-18,"14:33:58"
"587","quake.3276967","3276967","2010-03-18T06:28:50",164.672,-48.733,10,5.6,"Ml","reviewed",7,"earthquake","WEL(GNS_Primary)","2011-12-14T14:00:00","POINT (-48.73301 164.672)",0.398107170553497,2010-03-18,"06:28:50"
"588","quake.3275801","3275801","2010-03-16T02:05:54",173.9038,-42.1609,20.99,4.59,"Ml","reviewed",30,"earthquake","WEL(GNS_Primary)","2010-05-06T09:01:00","POINT (-42.16088 173.90375)",0.038904514499428,2010-03-16,"02:05:54"
"589","quake.3274724","3274724","2010-03-13T19:55:09",166.6591,-45.5289,12,4.93,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-05-06T09:00:00","POINT (-45.5289 166.65913)",0.0851138038202376,2010-03-13,"19:55:09"
"590","quake.3270300","3270300","2010-03-04T22:21:22",174.6372,-39.2433,192.56,4.59,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2010-05-06T08:54:00","POINT (-39.24333 174.63718)",0.038904514499428,2010-03-04,"22:21:22"
"591","quake.3268042","3268042","2010-02-28T05:14:41",166.9648,-45.6844,89.41,5.02,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2010-04-12T09:42:00","POINT (-45.68442 166.96484)",0.10471285480509,2010-02-28,"05:14:41"
"592","quake.3266815","3266815","2010-02-25T15:03:34",176.6188,-37.5567,179.91,4.63,"Ml","reviewed",70,"earthquake","WEL(GNS_Primary)","2010-04-12T09:40:00","POINT (-37.55667 176.61877)",0.0426579518801593,2010-02-25,"15:03:34"
"593","quake.3266622","3266622","2010-02-25T04:38:38",166.1996,-46.0747,12,5.42,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-04-27T13:32:00","POINT (-46.07472 166.19963)",0.263026799189538,2010-02-25,"04:38:38"
"594","quake.3263351","3263351","2010-02-18T17:02:39",173.7983,-40.1712,167.63,4.99,"Ml","reviewed",77,"earthquake","WEL(GNS_Primary)","2010-04-12T09:35:00","POINT (-40.17118 173.79831)",0.0977237220955811,2010-02-18,"17:02:39"
"595","quake.3262505","3262505","2010-02-16T22:04:23",175.9138,-38.443,158.41,4.86,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2010-04-12T09:33:00","POINT (-38.443 175.91383)",0.0724435960074991,2010-02-16,"22:04:23"
"596","quake.3260895","3260895","2010-02-13T12:03:58",166.2132,-46.0923,12,4.72,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2010-04-12T09:31:00","POINT (-46.09226 166.21315)",0.0524807460249772,2010-02-13,"12:03:58"
"597","quake.3260368","3260368","2010-02-12T13:41:36",174.9609,-40.9194,62.26,4.99,"Ml","reviewed",97,"earthquake","WEL(GNS_Primary)","2010-04-12T09:30:00","POINT (-40.91943 174.96089)",0.0977237220955811,2010-02-12,"13:41:36"
"598","quake.3254447","3254447","2010-02-09T10:21:41",-179.6083,-38.7958,33,5.23,"Ml","reviewed",69,"earthquake","WEL(GNS_Primary)","2010-04-12T09:28:00","POINT (-38.7958 -179.60828)",0.169824365246175,2010-02-09,"10:21:41"
"599","quake.3252455","3252455","2010-02-05T09:48:47",167.4095,-44.7258,5,5.01,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-04-12T09:25:00","POINT (-44.72581 167.40953)",0.102329299228075,2010-02-05,"09:48:47"
"600","quake.3248554","3248554","2010-01-28T09:14:33",175.1617,-39.1861,125.88,4.72,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2010-04-12T09:03:00","POINT (-39.18613 175.16174)",0.0524807460249772,2010-01-28,"09:14:33"
"601","quake.3247167","3247167","2010-01-25T19:02:48",165.811,-46.3821,12,4.54,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-04-12T09:02:00","POINT (-46.38212 165.81099)",0.0346736850452532,2010-01-25,"19:02:48"
"602","quake.3246251","3246251","2010-01-23T18:43:46",177.1202,-36.8542,250.15,5.74,"Ml","reviewed",52,"earthquake","WEL(GNS_Primary)","2010-04-12T09:00:00","POINT (-36.85415 177.12016)",0.549540873857625,2010-01-23,"18:43:46"
"603","quake.3245861","3245861","2010-01-22T20:36:41",166.694,-45.4792,12,4.64,"Ml","reviewed",13,"earthquake","WEL(GNS_Primary)","2010-04-12T09:00:00","POINT (-45.47916 166.69398)",0.0436515832240166,2010-01-22,"20:36:41"
"604","quake.3245353","3245353","2010-01-21T21:17:06",174.8884,-39.0692,220.97,5.07,"Ml","reviewed",87,"earthquake","WEL(GNS_Primary)","2010-04-12T08:59:00","POINT (-39.06915 174.88835)",0.117489755493953,2010-01-21,"21:17:06"
"605","quake.3244154","3244154","2010-01-19T07:59:45",177.2116,-36.8405,222.85,5.67,"Ml","reviewed",54,"earthquake","WEL(GNS_Primary)","2010-04-12T08:58:00","POINT (-36.84052 177.21164)",0.467735141287198,2010-01-19,"07:59:45"
"606","quake.3243529","3243529","2010-01-17T23:32:34",177.9766,-36.1127,215.43,4.65,"Ml","reviewed",42,"earthquake","WEL(GNS_Primary)","2010-04-12T08:57:00","POINT (-36.11269 177.97662)",0.0446683592150963,2010-01-17,"23:32:34"
"607","quake.3241870","3241870","2010-01-14T12:35:34",168.387,-44.1333,5,4.63,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2010-04-12T08:54:00","POINT (-44.13331 168.38704)",0.0426579518801593,2010-01-14,"12:35:34"
"608","quake.3219647","3219647","2010-01-06T09:48:46",164.192,-49.789,10,5.7,"Ml","reviewed",13,"earthquake","WEL(GNS_Primary)","2011-11-09T10:24:00","POINT (-49.789 164.192)",0.501187233627272,2010-01-06,"09:48:46"
"609","quake.3215677","3215677","2009-12-29T11:22:51",167.0379,-44.4044,5,4.56,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2010-03-24T09:38:00","POINT (-44.40444 167.03792)",0.0363078054770101,2009-12-29,"11:22:51"
"610","quake.3212109","3212109","2009-12-21T12:40:52",177.3435,-37.6466,120.84,4.74,"Ml","reviewed",65,"earthquake","WEL(GNS_Primary)","2010-03-24T09:33:00","POINT (-37.64664 177.34352)",0.0549540873857625,2009-12-21,"12:40:52"
"611","quake.3209307","3209307","2009-12-15T22:50:27",168.1882,-44.3826,5,4.6,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-03-24T09:30:00","POINT (-44.38263 168.18819)",0.0398107170553497,2009-12-15,"22:50:27"
"612","quake.3208326","3208326","2009-12-13T21:21:49",176.4717,-37.4969,225.03,5.03,"Ml","reviewed",66,"earthquake","WEL(GNS_Primary)","2010-03-24T09:29:00","POINT (-37.49693 176.47174)",0.107151930523761,2009-12-13,"21:21:49"
"613","quake.3207635","3207635","2009-12-12T16:43:08",166.3536,-46.0409,21.47,4.97,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-03-24T09:28:00","POINT (-46.04092 166.35365)",0.0933254300796991,2009-12-12,"16:43:08"
"614","quake.3205715","3205715","2009-12-08T22:09:25",174.8535,-40.562,48.91,5.09,"Ml","reviewed",89,"earthquake","WEL(GNS_Primary)","2010-03-24T09:26:00","POINT (-40.56196 174.85353)",0.123026877081238,2009-12-08,"22:09:25"
"615","quake.3191017","3191017","2009-11-29T12:42:21",176.4867,-40.049,72.31,5.02,"Ml","reviewed",109,"earthquake","WEL(GNS_Primary)","2010-03-24T09:00:00","POINT (-40.04901 176.48674)",0.10471285480509,2009-11-29,"12:42:21"
"616","quake.3188066","3188066","2009-11-23T11:53:35",165.1221,-46.3269,33,5.34,"Ml","reviewed",15,"earthquake","WEL(GNS_Primary)","2010-03-24T08:57:00","POINT (-46.32691 165.12209)",0.218776162394955,2009-11-23,"11:53:35"
"617","quake.3187807","3187807","2009-11-22T22:47:30",179.55,-31.58,418,6.2,"Ml","reviewed",60,"earthquake","WEL(GNS_Primary)","2010-03-24T08:57:00","POINT (-31.58001 179.55)",1.58489319246111,2009-11-22,"22:47:30"
"618","quake.3185771","3185771","2009-11-18T18:04:01",175.6025,-40.414,42.69,5.11,"Ml","reviewed",100,"earthquake","WEL(GNS_Primary)","2010-03-24T08:55:00","POINT (-40.41402 175.60246)",0.128824955169313,2009-11-18,"18:04:01"
"619","quake.3180952","3180952","2009-11-09T08:04:47",177.8644,-36.2753,211.28,4.79,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2010-03-24T08:51:00","POINT (-36.27532 177.86436)",0.0616595001861482,2009-11-09,"08:04:47"
"620","quake.3178429","3178429","2009-11-04T02:52:41",172.7614,-42.048,89.71,4.53,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2010-03-24T08:48:00","POINT (-42.04796 172.76143)",0.0338844156139203,2009-11-04,"02:52:41"
"621","quake.3176410","3176410","2009-10-30T22:19:23",165.3625,-47.0803,12,4.81,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2010-03-24T08:41:00","POINT (-47.08031 165.3625)",0.0645654229034655,2009-10-30,"22:19:23"
"622","quake.3171843","3171843","2009-10-21T12:50:12",175.8966,-38.4722,159.23,4.61,"Ml","reviewed",82,"earthquake","WEL(GNS_Primary)","2010-03-24T08:36:00","POINT (-38.47221 175.89659)",0.0407380277804113,2009-10-21,"12:50:12"
"623","quake.3168665","3168665","2009-10-16T01:27:11",176.0007,-39.6268,47.82,4.73,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2010-03-24T08:33:00","POINT (-39.62679 176.00069)",0.0537031796370253,2009-10-16,"01:27:11"
"624","quake.3168296","3168296","2009-10-15T08:59:48",176.829,-39.7201,30.96,4.61,"Ml","reviewed",69,"earthquake","WEL(GNS_Primary)","2010-03-24T08:33:00","POINT (-39.72013 176.82901)",0.0407380277804113,2009-10-15,"08:59:48"
"625","quake.3167911","3167911","2009-10-14T13:55:07",176.6135,-37.9545,145.3,5.51,"Ml","reviewed",80,"earthquake","WEL(GNS_Primary)","2010-03-24T08:32:00","POINT (-37.95452 176.61346)",0.323593656929628,2009-10-14,"13:55:07"
"626","quake.3166850","3166850","2009-10-12T09:09:46",165.9572,-46.0517,27.75,4.87,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2010-03-24T08:31:00","POINT (-46.05172 165.95723)",0.0741310241300918,2009-10-12,"09:09:46"
"627","quake.3166074","3166074","2009-10-10T15:04:43",178.337,-37.611,56.04,4.59,"Ml","reviewed",44,"earthquake","WEL(GNS_Primary)","2010-03-24T08:31:00","POINT (-37.61103 178.33705)",0.038904514499428,2009-10-10,"15:04:43"
"628","quake.3165869","3165869","2009-10-10T05:02:36",174.6016,-41.1616,41.89,4.75,"Ml","reviewed",68,"earthquake","WEL(GNS_Primary)","2010-03-24T08:30:00","POINT (-41.16158 174.60161)",0.0562341325190349,2009-10-10,"05:02:36"
"629","quake.3165024","3165024","2009-10-08T10:35:35",166.7227,-45.5609,21.24,4.83,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2010-03-24T08:30:00","POINT (-45.56088 166.72267)",0.0676082975391982,2009-10-08,"10:35:35"
